_type,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,content,outlinks,outlinksss,tcooutlinks,tcooutlinksss,username
snscrape.modules.twitter.Tweet,https://twitter.com/BabyMonsterEgy/status/1661522440994922496,2023-05-24 23:59:54+00:00,"#7. LESSERAFIM - No Return 
#8. #HARAM - Pick Up Your Feelings  
#8. (G)I-DLE - Reset 
#9. IVE - Kitsch

@YGBABYMONSTER_ #BABYMONSTER #베이비몬스터
-J","#7. LESSERAFIM - No Return 
#8. #HARAM - Pick Up Your Feelings  
#8. (G)I-DLE - Reset 
#9. IVE - Kitsch

@YGBABYMONSTER_ #BABYMONSTER #베이비몬스터
-J",1661522440994922496,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BabyMonsterEgy', 'id': 1608859144559235074, 'displayname': 'BABYMONSTER EGYPT 🇪🇬', 'rawDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'renderedDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-30T16:14:58+00:00', 'followersCount': 100, 'friendsCount': 152, 'statusesCount': 132, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 76, 'location': '', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1660737759424794626/BBEuceG9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1608859144559235074/1684785710', 'label': None, 'description': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BabyMonsterEgy'}",0,0,0,0,1661522438138503169,en,,,,,,,,1.6615224381385032e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BabyMonsterEgy', 'id': 1608859144559235074, 'displayname': 'BABYMONSTER EGYPT 🇪🇬', 'rawDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'renderedDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-30T16:14:58+00:00', 'followersCount': 100, 'friendsCount': 152, 'statusesCount': 132, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 76, 'location': '', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1660737759424794626/BBEuceG9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1608859144559235074/1684785710', 'label': None, 'description': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BabyMonsterEgy'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'YGBABYMONSTER_', 'id': 1608044305914134528, 'displayname': 'BABYMONSTER', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/YGBABYMONSTER_'}]",,,"['HARAM', 'BABYMONSTER', '베이비몬스터']",,,212,,0,"#7. LESSERAFIM - No Return 
#8. #HARAM - Pick Up Your Feelings  
#8. (G)I-DLE - Reset 
#9. IVE - Kitsch

@YGBABYMONSTER_ #BABYMONSTER #베이비몬스터
-J",[],,[],,BabyMonsterEgy
snscrape.modules.twitter.Tweet,https://twitter.com/BabyMonsterEgy/status/1661522438138503169,2023-05-24 23:59:53+00:00,"&lt;230525/✨️&gt;

افضل قمم لفرق الفتيات الجيل الرابع على قائمة Billboard Hot Trending Songs في عام 2023:

#1. #BABYMONSTER - #DREAM (PRE-DEBUT SONG)🆕
#1. NMIXX - Young, Dumb, Stupid
#2. (G)I-DLE  – Allergy 
#2. Danielle - Part of Your World
#6. Aespa - Thirsty https://t.co/axBJz3pOxM","&lt;230525/✨️&gt;

افضل قمم لفرق الفتيات الجيل الرابع على قائمة Billboard Hot Trending Songs في عام 2023:

#1. #BABYMONSTER - #DREAM (PRE-DEBUT SONG)🆕
#1. NMIXX - Young, Dumb, Stupid
#2. (G)I-DLE  – Allergy 
#2. Danielle - Part of Your World
#6. Aespa - Thirsty https://t.co/axBJz3pOxM",1661522438138503169,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BabyMonsterEgy', 'id': 1608859144559235074, 'displayname': 'BABYMONSTER EGYPT 🇪🇬', 'rawDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'renderedDescription': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionLinks': None, 'verified': False, 'created': '2022-12-30T16:14:58+00:00', 'followersCount': 100, 'friendsCount': 152, 'statusesCount': 132, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 76, 'location': '', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1660737759424794626/BBEuceG9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1608859144559235074/1684785710', 'label': None, 'description': 'The first and official Egyptian 🇪🇬 fanbase to support the gg BABYMONSTER @YGBABYMONSTER_\n\nFan Account', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BabyMonsterEgy'}",1,0,0,0,1661522438138503169,und,,,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fw7p1SiXgAIF5jv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fw7p1SiXgAIF5jv?format=jpg&name=orig', 'altText': None}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fw7p1zPWYAEKKri?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fw7p1zPWYAEKKri?format=jpg&name=orig', 'altText': None}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fw7p2LtWIAMPJz2?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fw7p2LtWIAMPJz2?format=jpg&name=orig', 'altText': None}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Fw7p2gxXwAIAzd6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fw7p2gxXwAIAzd6?format=jpg&name=orig', 'altText': None}]",,,,,,,,"['BABYMONSTER', 'DREAM']",,,234,,0,"&lt;230525/✨️&gt;

افضل قمم لفرق الفتيات الجيل الرابع على قائمة Billboard Hot Trending Songs في عام 2023:

#1. #BABYMONSTER - #DREAM (PRE-DEBUT SONG)🆕
#1. NMIXX - Young, Dumb, Stupid
#2. (G)I-DLE  – Allergy 
#2. Danielle - Part of Your World
#6. Aespa - Thirsty https://t.co/axBJz3pOxM",[],,[],,BabyMonsterEgy
snscrape.modules.twitter.Tweet,https://twitter.com/Safemoon_Ninja/status/1661522277203165184,2023-05-24 23:59:15+00:00,@uncensoredpromo Sister getting baptized Lmao 🤣 Moses going to Egypt lmao 🤣,@uncensoredpromo Sister getting baptized Lmao 🤣 Moses going to Egypt lmao 🤣,1661522277203165184,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Safemoon_Ninja', 'id': 1241094135806939140, 'displayname': '𝕹𝖎𝖓𝖏𝖆 ™ 🐸', 'rawDescription': 'Change the world with your smile, don’t let the world change your smile 😊 $PEPE $MATIC $ETH $FEG $TRON $BTC $XRP', 'renderedDescription': 'Change the world with your smile, don’t let the world change your smile 😊 $PEPE $MATIC $ETH $FEG $TRON $BTC $XRP', 'descriptionLinks': None, 'verified': False, 'created': '2020-03-20T20:08:10+00:00', 'followersCount': 2790, 'friendsCount': 781, 'statusesCount': 51499, 'favouritesCount': 112858, 'listedCount': 15, 'mediaCount': 5293, 'location': 'Area32', 'protected': None, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'safemoon.com', 'url': 'https://safemoon.com', 'tcourl': 'https://t.co/UemWtUNCiD', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1643703846852493312/TzarD3xG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1241094135806939140/1674190974', 'label': None, 'description': 'Change the world with your smile, don’t let the world change your smile 😊 $PEPE $MATIC $ETH $FEG $TRON $BTC $XRP', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/UemWtUNCiD', 'linkUrl': 'https://safemoon.com', 'url': 'https://twitter.com/Safemoon_Ninja'}",0,0,47,0,1661515775159484416,en,,,,,,,,1.6615157751594844e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'uncensoredpromo', 'id': 1203400771766755334, 'displayname': 'Viral Uncensored Tv', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/uncensoredpromo'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'uncensoredpromo', 'id': 1203400771766755334, 'displayname': 'Viral Uncensored Tv', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/uncensoredpromo'}]","{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': -79.639319, 'latitude': 43.403221}","{'_type': 'snscrape.modules.twitter.Place', 'id': '3797791ff9c0e4c6', 'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}",,,,15271,,0,@uncensoredpromo Sister getting baptized Lmao 🤣 Moses going to Egypt lmao 🤣,[],,[],,Safemoon_Ninja
snscrape.modules.twitter.Tweet,https://twitter.com/BentEgypt4/status/1661522276963975169,2023-05-24 23:59:15+00:00,"@yassoalex5 اللهم امين يارب العالمين 
اسعد الله صباحك بكل الخير 🌹🌹🌹","@yassoalex5 اللهم امين يارب العالمين 
اسعد الله صباحك بكل الخير 🌹🌹🌹",1661522276963975169,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BentEgypt4', 'id': 1284047627055706114, 'displayname': 'Bent _~_Egypt', 'rawDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'renderedDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionLinks': None, 'verified': False, 'created': '2020-07-17T08:50:30+00:00', 'followersCount': 10287, 'friendsCount': 8760, 'statusesCount': 132743, 'favouritesCount': 242357, 'listedCount': 1, 'mediaCount': 13036, 'location': 'القاهرة, مصر', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1292822979387293696/xTwHW52M_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1284047627055706114/1597377044', 'label': None, 'description': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BentEgypt4'}",0,0,1,0,1661499487351709697,ar,,,,,,,,1.6614994873517097e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'yassoalex5', 'id': 1462474946899320833, 'displayname': 'yasser 512 🇪🇬🦅', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/yassoalex5'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'yassoalex5', 'id': 1462474946899320833, 'displayname': 'yasser 512 🇪🇬🦅', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/yassoalex5'}]",,,,,,6,,0,"@yassoalex5 اللهم امين يارب العالمين 
اسعد الله صباحك بكل الخير 🌹🌹🌹",[],,[],,BentEgypt4
snscrape.modules.twitter.Tweet,https://twitter.com/BentEgypt4/status/1661522214158577664,2023-05-24 23:59:00+00:00,@tQKRTI7JKQ5RiAg اللهم امين يارب العالمين 🤲,@tQKRTI7JKQ5RiAg اللهم امين يارب العالمين 🤲,1661522214158577664,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BentEgypt4', 'id': 1284047627055706114, 'displayname': 'Bent _~_Egypt', 'rawDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'renderedDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionLinks': None, 'verified': False, 'created': '2020-07-17T08:50:30+00:00', 'followersCount': 10287, 'friendsCount': 8760, 'statusesCount': 132743, 'favouritesCount': 242357, 'listedCount': 1, 'mediaCount': 13036, 'location': 'القاهرة, مصر', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1292822979387293696/xTwHW52M_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1284047627055706114/1597377044', 'label': None, 'description': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BentEgypt4'}",0,0,1,0,1661498113440227335,ar,,,,,,,,1.6614981134402273e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tQKRTI7JKQ5RiAg', 'id': 1439025338655330306, 'displayname': 'Hatem Ahmad', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/tQKRTI7JKQ5RiAg'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'tQKRTI7JKQ5RiAg', 'id': 1439025338655330306, 'displayname': 'Hatem Ahmad', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/tQKRTI7JKQ5RiAg'}]",,,,,,4,,0,@tQKRTI7JKQ5RiAg اللهم امين يارب العالمين 🤲,[],,[],,BentEgypt4
snscrape.modules.twitter.Tweet,https://twitter.com/Pisces_Sun1/status/1661522207770660865,2023-05-24 23:58:58+00:00,@egypt_ski Thank you beautiful 🥰,@egypt_ski Thank you beautiful 🥰,1661522207770660865,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Pisces_Sun1', 'id': 1239322803507249152, 'displayname': 'Say hello to my lil Yeah 😘', 'rawDescription': 'formerly known as LiLi & I’m such a fuckin lady 😌', 'renderedDescription': 'formerly known as LiLi & I’m such a fuckin lady 😌', 'descriptionLinks': None, 'verified': False, 'created': '2020-03-15T22:49:38+00:00', 'followersCount': 55002, 'friendsCount': 3304, 'statusesCount': 61550, 'favouritesCount': 153566, 'listedCount': 32, 'mediaCount': 8601, 'location': 'About 2 blocks away ', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1612112465017413635/la8M2GrA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1239322803507249152/1650488707', 'label': None, 'description': 'formerly known as LiLi & I’m such a fuckin lady 😌', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/Pisces_Sun1'}",0,0,0,0,1661159714909028352,en,,,,,,,,1.6615187256259174e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'egypt_ski', 'id': 800075602527068160, 'displayname': 'Egyptski', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/egypt_ski'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'egypt_ski', 'id': 800075602527068160, 'displayname': 'Egyptski', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/egypt_ski'}]",,,,,,25,,0,@egypt_ski Thank you beautiful 🥰,[],,[],,Pisces_Sun1
snscrape.modules.twitter.Tweet,https://twitter.com/BentEgypt4/status/1661522169791168513,2023-05-24 23:58:49+00:00,@mdsd64780879 استغفر الله العظيم واتوب إليه,@mdsd64780879 استغفر الله العظيم واتوب إليه,1661522169791168513,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BentEgypt4', 'id': 1284047627055706114, 'displayname': 'Bent _~_Egypt', 'rawDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'renderedDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionLinks': None, 'verified': False, 'created': '2020-07-17T08:50:30+00:00', 'followersCount': 10287, 'friendsCount': 8760, 'statusesCount': 132743, 'favouritesCount': 242357, 'listedCount': 1, 'mediaCount': 13036, 'location': 'القاهرة, مصر', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1292822979387293696/xTwHW52M_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1284047627055706114/1597377044', 'label': None, 'description': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BentEgypt4'}",1,0,1,0,1661505870092460032,ar,,,,,,,,1.66150587009246e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mdsd64780879', 'id': 1570076393483997185, 'displayname': 'أحمد سعد', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/mdsd64780879'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'mdsd64780879', 'id': 1570076393483997185, 'displayname': 'أحمد سعد', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/mdsd64780879'}]",,,,,,6,,0,@mdsd64780879 استغفر الله العظيم واتوب إليه,[],,[],,BentEgypt4
snscrape.modules.twitter.Tweet,https://twitter.com/BentEgypt4/status/1661522116871684097,2023-05-24 23:58:36+00:00,@salmayo86596302 اتفق معكى👌,@salmayo86596302 اتفق معكى👌,1661522116871684097,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BentEgypt4', 'id': 1284047627055706114, 'displayname': 'Bent _~_Egypt', 'rawDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'renderedDescription': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionLinks': None, 'verified': False, 'created': '2020-07-17T08:50:30+00:00', 'followersCount': 10287, 'friendsCount': 8760, 'statusesCount': 132743, 'favouritesCount': 242357, 'listedCount': 1, 'mediaCount': 13036, 'location': 'القاهرة, مصر', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1292822979387293696/xTwHW52M_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1284047627055706114/1597377044', 'label': None, 'description': '\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200f\u200fاحب الموسيقى❤ الكتب ❤اهلاويه\nاعشق الجيش المصرى والسيسى❤❤❤🇪🇬\nنصف اناقتك فى كلماتك\nوالنصف الاخر فى اخلاقك\n🌸🌿🌸', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/BentEgypt4'}",1,0,1,0,1661489059435364352,ar,,,,,,,,1.6614890594353644e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'salmayo86596302', 'id': 1096726976780558337, 'displayname': 'salmayousef', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/salmayo86596302'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'salmayo86596302', 'id': 1096726976780558337, 'displayname': 'salmayousef', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'description': None, 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/salmayo86596302'}]",,,,,,18,,0,@salmayo86596302 اتفق معكى👌,[],,[],,BentEgypt4
